2015-05-11 10:16:11,120 pool-1-thread-1 INFO [PROXYSERVER - 224] - 3423023d-291f-4125-a6b6-48b7980006f8   GET / HTTP/1.0
2015-05-11 10:16:28,778 pool-1-thread-72 INFO [PROXYSERVER - 238] - ad0b0136-c7ae-41c8-9e1e-4e83656fa7ef   cookie: _jzqckmp=1; pgv_pvi=995857408; pgv_si=s6469044224; ASP.NET_SessionId=sntij5nx2n2r0brjxg45d1em; _gat=1; _ga=GA1.2.1648440311.1431308360; DaiGou=ReferUrl=&FrontUrl=BWFrplj8PY9La2qeT8D0Me4cG7NwUgA3; nTalk_CACHE_DATA={uid:kf_9925_ISME9754_guest456B4B11-D0DF-E8,tid:1431308327574065}; NTKF_T2D_CLIENTID=guest456B4B11-D0DF-E81F-7BD7-409FDC174BAF; _jzqa=1.1248375507206652400.1431308328.1431308328.1431308328.1; _jzqc=1; _jzqb=1.61.10.1431308328.1; productHrefLink=%7B%22position%22%3A%22IndexLastMinute-1F-%E9%99%90%E6%97%B6%E6%8A%A2%E8%B4%AD%22%2C%22positionNo%22%3A%223%22%2C%22productId%22%3A%229225%22%2C%22price%22%3A%2288.00%22%7D
2015-05-11 10:16:28,779 pool-1-thread-63 INFO [PROXYSERVER - 238] - e6bedba1-bb5e-459d-8bbf-2adb48e87bc8   accept-language: zh-CN,zh;q=0.8
2015-05-11 10:16:28,779 pool-1-thread-24 INFO [PROXYSERVER - 238] - 65d434db-5df0-4450-b48c-21afff7b186b   accept-encoding: gzip,deflate,sdch
2015-05-11 10:16:28,779 pool-1-thread-79 INFO [PROXYSERVER - 238] - faeec7e3-dcdd-4a41-8e0e-b611a2d60e8e   accept-language: zh-CN,zh;q=0.8
2015-05-11 10:16:28,779 pool-1-thread-63 INFO [PROXYSERVER - 238] - e6bedba1-bb5e-459d-8bbf-2adb48e87bc8   accept: image/webp,*/*;q=0.8
2015-05-11 10:16:28,779 pool-1-thread-72 INFO [PROXYSERVER - 238] - ad0b0136-c7ae-41c8-9e1e-4e83656fa7ef   accept-language: zh-CN,zh;q=0.8
2015-05-11 10:16:28,779 pool-1-thread-63 INFO [PROXYSERVER - 238] - e6bedba1-bb5e-459d-8bbf-2adb48e87bc8   accept-encoding: gzip,deflate,sdch
2015-05-11 10:16:28,779 pool-1-thread-79 INFO [PROXYSERVER - 238] - faeec7e3-dcdd-4a41-8e0e-b611a2d60e8e   accept: image/webp,*/*;q=0.8
2015-05-11 10:16:28,779 pool-1-thread-72 INFO [PROXYSERVER - 238] - ad0b0136-c7ae-41c8-9e1e-4e83656fa7ef   accept: image/webp,*/*;q=0.8
2015-05-11 10:16:28,779 pool-1-thread-79 INFO [PROXYSERVER - 238] - faeec7e3-dcdd-4a41-8e0e-b611a2d60e8e   accept-encoding: gzip,deflate,sdch
2015-05-11 10:16:28,780 pool-1-thread-72 INFO [PROXYSERVER - 238] - ad0b0136-c7ae-41c8-9e1e-4e83656fa7ef   accept-encoding: gzip,deflate,sdch
2015-05-11 10:16:29,040 pool-1-thread-73 INFO [PROXYSERVER - 224] - 9523251c-910f-4499-ae1d-76ac42fe4b12   GET /a3QYM2hC8~ip2iV9oknzJ5 HTTP/1.0
2015-05-11 10:16:29,040 pool-1-thread-73 INFO [PROXYSERVER - 230] - 9523251c-910f-4499-ae1d-76ac42fe4b12   host: file7.m6go.com
2015-05-11 10:16:29,040 pool-1-thread-73 INFO [PROXYSERVER - 238] - 9523251c-910f-4499-ae1d-76ac42fe4b12   cookie: _jzqckmp=1; pgv_pvi=995857408; pgv_si=s6469044224; ASP.NET_SessionId=1wjmycmdohaybmnuriu5t43r; _gat=1; _ga=GA1.2.1648440311.1431308360; DaiGou=ReferUrl=&FrontUrl=BWFrplj8PY9La2qeT8D0Me4cG7NwUgA3; nTalk_CACHE_DATA={uid:kf_9925_ISME9754_guest456B4B11-D0DF-E8,tid:1431308327574065}; NTKF_T2D_CLIENTID=guest456B4B11-D0DF-E81F-7BD7-409FDC174BAF; _jzqa=1.1248375507206652400.1431308328.1431308328.1431308328.1; _jzqc=1; _jzqb=1.61.10.1431308328.1; productHrefLink=%7B%22position%22%3A%22IndexLastMinute-1F-%E9%99%90%E6%97%B6%E6%8A%A2%E8%B4%AD%22%2C%22positionNo%22%3A%223%22%2C%22productId%22%3A%229225%22%2C%22price%22%3A%2288.00%22%7D
2015-05-11 10:16:29,040 pool-1-thread-73 INFO [PROXYSERVER - 238] - 9523251c-910f-4499-ae1d-76ac42fe4b12   accept-language: zh-CN,zh;q=0.8
2015-05-11 10:16:29,040 pool-1-thread-73 INFO [PROXYSERVER - 238] - 9523251c-910f-4499-ae1d-76ac42fe4b12   accept: image/webp,*/*;q=0.8
2015-05-11 10:16:29,040 pool-1-thread-73 INFO [PROXYSERVER - 238] - 9523251c-910f-4499-ae1d-76ac42fe4b12   accept-encoding: gzip,deflate,sdch
2015-05-11 10:16:29,092 pool-1-thread-68 INFO [PROXYSERVER - 224] - 8db0a689-5ce9-4c6e-a844-7a8539e8d6d9   GET /home/addVisit.do?CatalogId=2450&goodsId=9225&uId=0&uIP=111.161.65.79&hitPosition=&referrerUrl= HTTP/1.0
2015-05-11 10:16:29,092 pool-1-thread-68 INFO [PROXYSERVER - 230] - 8db0a689-5ce9-4c6e-a844-7a8539e8d6d9   host: hit.m6go.com
2015-05-11 10:16:29,092 pool-1-thread-68 INFO [PROXYSERVER - 238] - 8db0a689-5ce9-4c6e-a844-7a8539e8d6d9   cookie: _jzqckmp=1; pgv_pvi=995857408; pgv_si=s6469044224; _gat=1; _ga=GA1.2.1648440311.1431308360; DaiGou=ReferUrl=&FrontUrl=BWFrplj8PY9La2qeT8D0Me4cG7NwUgA3; nTalk_CACHE_DATA={uid:kf_9925_ISME9754_guest456B4B11-D0DF-E8,tid:1431308327574065}; NTKF_T2D_CLIENTID=guest456B4B11-D0DF-E81F-7BD7-409FDC174BAF; _jzqa=1.1248375507206652400.1431308328.1431308328.1431308328.1; _jzqc=1; _jzqb=1.61.10.1431308328.1; productHrefLink=%7B%22position%22%3A%22IndexLastMinute-1F-%E9%99%90%E6%97%B6%E6%8A%A2%E8%B4%AD%22%2C%22positionNo%22%3A%223%22%2C%22productId%22%3A%229225%22%2C%22price%22%3A%2288.00%22%7D
2015-05-11 10:16:29,092 pool-1-thread-68 INFO [PROXYSERVER - 238] - 8db0a689-5ce9-4c6e-a844-7a8539e8d6d9   accept-language: zh-CN,zh;q=0.8
2015-05-11 10:16:29,092 pool-1-thread-68 INFO [PROXYSERVER - 238] - 8db0a689-5ce9-4c6e-a844-7a8539e8d6d9   accept: */*
2015-05-11 10:16:29,093 pool-1-thread-68 INFO [PROXYSERVER - 238] - 8db0a689-5ce9-4c6e-a844-7a8539e8d6d9   accept-encoding: gzip,deflate,sdch
2015-05-11 10:16:29,093 pool-1-thread-64 INFO [PROXYSERVER - 224] - 4d0bcbbe-b0e5-404e-bcd2-036e48d0005e   GET /home/addVisitToDaigouCom.do?str={%22GoodsViewLogId%22:0,%22UserId%22:0,%22GoodsId%22:9225,%22ViewCount%22:0,%22GoodsType%22:%22M5%22,%22CreateTime%22:%22/Date(1431310494176+0800)/%22,%22IP%22:%22111.161.65.79%22} HTTP/1.0
2015-05-11 10:16:29,093 pool-1-thread-64 INFO [PROXYSERVER - 230] - 4d0bcbbe-b0e5-404e-bcd2-036e48d0005e   host: hit.m6go.com
2015-05-11 10:16:29,093 pool-1-thread-64 INFO [PROXYSERVER - 238] - 4d0bcbbe-b0e5-404e-bcd2-036e48d0005e   cookie: _jzqckmp=1; pgv_pvi=995857408; pgv_si=s6469044224; _gat=1; _ga=GA1.2.1648440311.1431308360; DaiGou=ReferUrl=&FrontUrl=BWFrplj8PY9La2qeT8D0Me4cG7NwUgA3; nTalk_CACHE_DATA={uid:kf_9925_ISME9754_guest456B4B11-D0DF-E8,tid:1431308327574065}; NTKF_T2D_CLIENTID=guest456B4B11-D0DF-E81F-7BD7-409FDC174BAF; _jzqa=1.1248375507206652400.1431308328.1431308328.1431308328.1; _jzqc=1; _jzqb=1.61.10.1431308328.1; productHrefLink=%7B%22position%22%3A%22IndexLastMinute-1F-%E9%99%90%E6%97%B6%E6%8A%A2%E8%B4%AD%22%2C%22positionNo%22%3A%223%22%2C%22productId%22%3A%229225%22%2C%22price%22%3A%2288.00%22%7D
2015-05-11 10:16:29,093 pool-1-thread-64 INFO [PROXYSERVER - 238] - 4d0bcbbe-b0e5-404e-bcd2-036e48d0005e   accept-language: zh-CN,zh;q=0.8
2015-05-11 10:16:29,093 pool-1-thread-64 INFO [PROXYSERVER - 238] - 4d0bcbbe-b0e5-404e-bcd2-036e48d0005e   accept: */*
2015-05-11 10:16:29,093 pool-1-thread-64 INFO [PROXYSERVER - 238] - 4d0bcbbe-b0e5-404e-bcd2-036e48d0005e   accept-encoding: gzip,deflate,sdch
2015-05-11 10:16:29,096 pool-1-thread-62 INFO [PROXYSERVER - 224] - 410aa152-b32d-4cc4-a7c9-a446d2ebe8b4   GET /analytics.js HTTP/1.0
2015-05-11 10:16:29,096 pool-1-thread-62 INFO [PROXYSERVER - 230] - 410aa152-b32d-4cc4-a7c9-a446d2ebe8b4   host: www.google-analytics.com
2015-05-11 10:16:29,096 pool-1-thread-62 INFO [PROXYSERVER - 238] - 410aa152-b32d-4cc4-a7c9-a446d2ebe8b4   accept-language: zh-CN,zh;q=0.8
2015-05-11 10:16:29,096 pool-1-thread-62 INFO [PROXYSERVER - 238] - 410aa152-b32d-4cc4-a7c9-a446d2ebe8b4   accept: */*
2015-05-11 10:16:29,096 pool-1-thread-62 INFO [PROXYSERVER - 238] - 410aa152-b32d-4cc4-a7c9-a446d2ebe8b4   accept-encoding: gzip,deflate,sdch
2015-05-11 10:16:29,096 pool-1-thread-61 INFO [PROXYSERVER - 224] - 9e1f033f-f93d-474b-8e76-08d613cbc3e6   GET /user/ShowUserStatus.do?rct=%E4%B8%8A%E5%8D%8810:16:29&currentUrl=http://www.m6go.com/product_9225_14-45.html HTTP/1.0
2015-05-11 10:16:29,097 pool-1-thread-61 INFO [PROXYSERVER - 230] - 9e1f033f-f93d-474b-8e76-08d613cbc3e6   host: www.m6go.com
2015-05-11 10:16:29,097 pool-1-thread-61 INFO [PROXYSERVER - 238] - 9e1f033f-f93d-474b-8e76-08d613cbc3e6   cookie: _jzqckmp=1; pgv_pvi=995857408; pgv_si=s6469044224; MallVisited=MallRecentlyVisitedGoods=Kl%2fwiCa2XFzVdJV2x8qBfVBt558qXnu4yzim68qSnXw%3d; _gat=1; _ga=GA1.2.1648440311.1431308360; DaiGou=ReferUrl=&FrontUrl=BWFrplj8PY9La2qeT8D0Me4cG7NwUgA3; nTalk_CACHE_DATA={uid:kf_9925_ISME9754_guest456B4B11-D0DF-E8,tid:1431308327574065}; NTKF_T2D_CLIENTID=guest456B4B11-D0DF-E81F-7BD7-409FDC174BAF; _qzja=1.690078736.1431308327777.1431308327777.1431308327777.1431310573118.1431310585641.0.0.0.40.1; _qzjb=1.1431308327777.40.0.0.0; _qzjc=1; _qzjto=40.1.0; _jzqa=1.1248375507206652400.1431308328.1431308328.1431308328.1; _jzqc=1; _jzqb=1.61.10.1431308328.1; productHrefLink=%7B%22position%22%3A%22IndexLastMinute-1F-%E9%99%90%E6%97%B6%E6%8A%A2%E8%B4%AD%22%2C%22positionNo%22%3A%223%22%2C%22productId%22%3A%229225%22%2C%22price%22%3A%2288.00%22%7D
2015-05-11 10:16:29,098 pool-1-thread-61 INFO [PROXYSERVER - 238] - 9e1f033f-f93d-474b-8e76-08d613cbc3e6   accept-language: zh-CN,zh;q=0.8
2015-05-11 10:16:29,099 pool-1-thread-61 INFO [PROXYSERVER - 238] - 9e1f033f-f93d-474b-8e76-08d613cbc3e6   accept: text/javascript, application/javascript, */*; q=0.01
2015-05-11 10:16:29,099 pool-1-thread-61 INFO [PROXYSERVER - 238] - 9e1f033f-f93d-474b-8e76-08d613cbc3e6   accept-encoding: gzip,deflate,sdch
2015-05-11 10:16:29,099 pool-1-thread-61 INFO [PROXYSERVER - 238] - 9e1f033f-f93d-474b-8e76-08d613cbc3e6   x-requested-with: XMLHttpRequest
2015-05-11 10:16:29,104 pool-1-thread-31 INFO [PROXYSERVER - 224] - a95793a4-5531-4b13-88fd-db6fb7d0db76   GET /rt.jpg?t=script&rtid=rj6L&stamp=1431310589042&refer=http%3A%2F%2Fwww.m6go.com%2F&word=http%3A%2F%2Fwww.m6go.com%2Fproduct_9225_14-45.html&origin=m6go.com HTTP/1.0
2015-05-11 10:16:29,104 pool-1-thread-31 INFO [PROXYSERVER - 230] - a95793a4-5531-4b13-88fd-db6fb7d0db76   host: eclick.baidu.com
2015-05-11 10:16:29,104 pool-1-thread-31 INFO [PROXYSERVER - 238] - a95793a4-5531-4b13-88fd-db6fb7d0db76   cookie: BAIDUID=586944776023E2AAD8F8791799C2415F:FG=1; BIDUPSID=641EB095D7221034199457C9569773FC
2015-05-11 10:16:29,104 pool-1-thread-31 INFO [PROXYSERVER - 238] - a95793a4-5531-4b13-88fd-db6fb7d0db76   accept-language: zh-CN,zh;q=0.8
2015-05-11 10:16:29,104 pool-1-thread-31 INFO [PROXYSERVER - 238] - a95793a4-5531-4b13-88fd-db6fb7d0db76   accept: image/webp,*/*;q=0.8
2015-05-11 10:16:29,104 pool-1-thread-31 INFO [PROXYSERVER - 238] - a95793a4-5531-4b13-88fd-db6fb7d0db76   accept-encoding: gzip,deflate,sdch
2015-05-11 10:16:29,117 pool-1-thread-29 INFO [PROXYSERVER - 224] - db67a28c-f167-43d8-8e82-9620d5630d60   GET /rt.jpg?t=script&rtid=P1R3njb&stamp=1431310589057&refer=http%3A%2F%2Fwww.m6go.com%2F&word=http%3A%2F%2Fwww.m6go.com%2Fproduct_9225_14-45.html&origin=m6go.com HTTP/1.0
2015-05-11 10:16:29,117 pool-1-thread-29 INFO [PROXYSERVER - 230] - db67a28c-f167-43d8-8e82-9620d5630d60   host: eclick.baidu.com
2015-05-11 10:16:29,118 pool-1-thread-29 INFO [PROXYSERVER - 238] - db67a28c-f167-43d8-8e82-9620d5630d60   cookie: BAIDUID=586944776023E2AAD8F8791799C2415F:FG=1; BIDUPSID=641EB095D7221034199457C9569773FC
2015-05-11 10:16:29,118 pool-1-thread-29 INFO [PROXYSERVER - 238] - db67a28c-f167-43d8-8e82-9620d5630d60   accept-language: zh-CN,zh;q=0.8
2015-05-11 10:16:29,118 pool-1-thread-29 INFO [PROXYSERVER - 238] - db67a28c-f167-43d8-8e82-9620d5630d60   accept: image/webp,*/*;q=0.8
2015-05-11 10:16:29,118 pool-1-thread-29 INFO [PROXYSERVER - 238] - db67a28c-f167-43d8-8e82-9620d5630d60   accept-encoding: gzip,deflate,sdch
2015-05-11 10:16:29,132 pool-1-thread-77 INFO [PROXYSERVER - 224] - 76ea83a6-6478-4d13-84c6-f0b7a6bd8c07   GET /Order/GetQuantityOnly_NP.do?jsoncallback=jsonp1431310588605&r=function%20random()%20{%20[native%20code]%20} HTTP/1.0
2015-05-11 10:16:29,132 pool-1-thread-77 INFO [PROXYSERVER - 230] - 76ea83a6-6478-4d13-84c6-f0b7a6bd8c07   host: www.m6go.com
2015-05-11 10:16:29,132 pool-1-thread-77 INFO [PROXYSERVER - 238] - 76ea83a6-6478-4d13-84c6-f0b7a6bd8c07   cookie: _jzqckmp=1; pgv_pvi=995857408; pgv_si=s6469044224; MallVisited=MallRecentlyVisitedGoods=Kl%2fwiCa2XFzVdJV2x8qBfVBt558qXnu4yzim68qSnXw%3d; _gat=1; _ga=GA1.2.1648440311.1431308360; DaiGou=ReferUrl=&FrontUrl=BWFrplj8PY9La2qeT8D0Me4cG7NwUgA3; nTalk_CACHE_DATA={uid:kf_9925_ISME9754_guest456B4B11-D0DF-E8,tid:1431308327574065}; NTKF_T2D_CLIENTID=guest456B4B11-D0DF-E81F-7BD7-409FDC174BAF; _qzja=1.690078736.1431308327777.1431308327777.1431308327777.1431310573118.1431310585641.0.0.0.40.1; _qzjb=1.1431308327777.40.0.0.0; _qzjc=1; _qzjto=40.1.0; _jzqa=1.1248375507206652400.1431308328.1431308328.1431308328.1; _jzqc=1; _jzqb=1.61.10.1431308328.1; productHrefLink=%7B%22position%22%3A%22IndexLastMinute-1F-%E9%99%90%E6%97%B6%E6%8A%A2%E8%B4%AD%22%2C%22positionNo%22%3A%223%22%2C%22productId%22%3A%229225%22%2C%22price%22%3A%2288.00%22%7D
2015-05-11 10:16:29,132 pool-1-thread-77 INFO [PROXYSERVER - 238] - 76ea83a6-6478-4d13-84c6-f0b7a6bd8c07   accept-language: zh-CN,zh;q=0.8
2015-05-11 10:16:29,132 pool-1-thread-77 INFO [PROXYSERVER - 238] - 76ea83a6-6478-4d13-84c6-f0b7a6bd8c07   accept: text/javascript, application/javascript, */*; q=0.01
2015-05-11 10:16:29,132 pool-1-thread-77 INFO [PROXYSERVER - 238] - 76ea83a6-6478-4d13-84c6-f0b7a6bd8c07   accept-encoding: gzip,deflate,sdch
2015-05-11 10:16:29,132 pool-1-thread-77 INFO [PROXYSERVER - 238] - 76ea83a6-6478-4d13-84c6-f0b7a6bd8c07   x-requested-with: XMLHttpRequest
2015-05-11 10:16:29,147 pool-1-thread-75 INFO [PROXYSERVER - 224] - 5d51682e-7e9c-4b9f-958a-3ca1bb97acfa   POST /Goods/IncOuBC.do HTTP/1.0
2015-05-11 10:16:29,147 pool-1-thread-75 INFO [PROXYSERVER - 230] - 5d51682e-7e9c-4b9f-958a-3ca1bb97acfa   host: www.m6go.com
2015-05-11 10:16:29,147 pool-1-thread-75 INFO [PROXYSERVER - 238] - 5d51682e-7e9c-4b9f-958a-3ca1bb97acfa   cookie: _jzqckmp=1; pgv_pvi=995857408; pgv_si=s6469044224; MallVisited=MallRecentlyVisitedGoods=Kl%2fwiCa2XFzVdJV2x8qBfVBt558qXnu4yzim68qSnXw%3d; _gat=1; _ga=GA1.2.1648440311.1431308360; DaiGou=ReferUrl=&FrontUrl=BWFrplj8PY9La2qeT8D0Me4cG7NwUgA3; nTalk_CACHE_DATA={uid:kf_9925_ISME9754_guest456B4B11-D0DF-E8,tid:1431308327574065}; NTKF_T2D_CLIENTID=guest456B4B11-D0DF-E81F-7BD7-409FDC174BAF; _qzja=1.690078736.1431308327777.1431308327777.1431308327777.1431310573118.1431310585641.0.0.0.40.1; _qzjb=1.1431308327777.40.0.0.0; _qzjc=1; _qzjto=40.1.0; _jzqa=1.1248375507206652400.1431308328.1431308328.1431308328.1; _jzqc=1; _jzqb=1.61.10.1431308328.1; productHrefLink=%7B%22position%22%3A%22IndexLastMinute-1F-%E9%99%90%E6%97%B6%E6%8A%A2%E8%B4%AD%22%2C%22positionNo%22%3A%223%22%2C%22productId%22%3A%229225%22%2C%22price%22%3A%2288.00%22%7D
2015-05-11 10:16:29,147 pool-1-thread-75 INFO [PROXYSERVER - 238] - 5d51682e-7e9c-4b9f-958a-3ca1bb97acfa   content-type: application/x-www-form-urlencoded
2015-05-11 10:16:29,147 pool-1-thread-75 INFO [PROXYSERVER - 238] - 5d51682e-7e9c-4b9f-958a-3ca1bb97acfa   accept-language: zh-CN,zh;q=0.8
2015-05-11 10:16:29,148 pool-1-thread-75 INFO [PROXYSERVER - 238] - 5d51682e-7e9c-4b9f-958a-3ca1bb97acfa   accept: text/plain, */*; q=0.01
2015-05-11 10:16:29,148 pool-1-thread-75 INFO [PROXYSERVER - 238] - 5d51682e-7e9c-4b9f-958a-3ca1bb97acfa   content-length: 12
2015-05-11 10:16:29,148 pool-1-thread-75 INFO [PROXYSERVER - 238] - 5d51682e-7e9c-4b9f-958a-3ca1bb97acfa   origin: http://www.m6go.com
2015-05-11 10:16:29,148 pool-1-thread-75 INFO [PROXYSERVER - 238] - 5d51682e-7e9c-4b9f-958a-3ca1bb97acfa   accept-encoding: gzip,deflate,sdch
2015-05-11 10:16:29,148 pool-1-thread-75 INFO [PROXYSERVER - 238] - 5d51682e-7e9c-4b9f-958a-3ca1bb97acfa   x-requested-with: XMLHttpRequest
2015-05-11 10:16:29,149 pool-1-thread-70 INFO [PROXYSERVER - 224] - 80c275fe-21fd-4d07-8c5c-8d47bfe544a3   POST /Goods/IncBrandCatalog.do HTTP/1.0
2015-05-11 10:16:29,149 pool-1-thread-70 INFO [PROXYSERVER - 230] - 80c275fe-21fd-4d07-8c5c-8d47bfe544a3   host: www.m6go.com
2015-05-11 10:16:29,149 pool-1-thread-70 INFO [PROXYSERVER - 238] - 80c275fe-21fd-4d07-8c5c-8d47bfe544a3   cookie: _jzqckmp=1; pgv_pvi=995857408; pgv_si=s6469044224; MallVisited=MallRecentlyVisitedGoods=Kl%2fwiCa2XFzVdJV2x8qBfVBt558qXnu4yzim68qSnXw%3d; _gat=1; _ga=GA1.2.1648440311.1431308360; DaiGou=ReferUrl=&FrontUrl=BWFrplj8PY9La2qeT8D0Me4cG7NwUgA3; nTalk_CACHE_DATA={uid:kf_9925_ISME9754_guest456B4B11-D0DF-E8,tid:1431308327574065}; NTKF_T2D_CLIENTID=guest456B4B11-D0DF-E81F-7BD7-409FDC174BAF; _qzja=1.690078736.1431308327777.1431308327777.1431308327777.1431310573118.1431310585641.0.0.0.40.1; _qzjb=1.1431308327777.40.0.0.0; _qzjc=1; _qzjto=40.1.0; _jzqa=1.1248375507206652400.1431308328.1431308328.1431308328.1; _jzqc=1; _jzqb=1.61.10.1431308328.1; productHrefLink=%7B%22position%22%3A%22IndexLastMinute-1F-%E9%99%90%E6%97%B6%E6%8A%A2%E8%B4%AD%22%2C%22positionNo%22%3A%223%22%2C%22productId%22%3A%229225%22%2C%22price%22%3A%2288.00%22%7D
2015-05-11 10:16:29,149 pool-1-thread-70 INFO [PROXYSERVER - 238] - 80c275fe-21fd-4d07-8c5c-8d47bfe544a3   content-type: application/x-www-form-urlencoded
2015-05-11 10:16:29,149 pool-1-thread-70 INFO [PROXYSERVER - 238] - 80c275fe-21fd-4d07-8c5c-8d47bfe544a3   accept-language: zh-CN,zh;q=0.8
2015-05-11 10:16:29,149 pool-1-thread-70 INFO [PROXYSERVER - 238] - 80c275fe-21fd-4d07-8c5c-8d47bfe544a3   accept: text/plain, */*; q=0.01
2015-05-11 10:16:29,149 pool-1-thread-70 INFO [PROXYSERVER - 238] - 80c275fe-21fd-4d07-8c5c-8d47bfe544a3   content-length: 11
2015-05-11 10:16:29,149 pool-1-thread-70 INFO [PROXYSERVER - 238] - 80c275fe-21fd-4d07-8c5c-8d47bfe544a3   origin: http://www.m6go.com
2015-05-11 10:16:29,149 pool-1-thread-70 INFO [PROXYSERVER - 238] - 80c275fe-21fd-4d07-8c5c-8d47bfe544a3   accept-encoding: gzip,deflate,sdch
2015-05-11 10:16:29,149 pool-1-thread-70 INFO [PROXYSERVER - 238] - 80c275fe-21fd-4d07-8c5c-8d47bfe544a3   x-requested-with: XMLHttpRequest
2015-05-11 10:16:29,151 pool-1-thread-27 INFO [PROXYSERVER - 224] - 212e2b5d-75f3-4246-91f4-ccce7c949a85   POST /Goods/IncOtherVBC.do HTTP/1.0
2015-05-11 10:16:29,151 pool-1-thread-27 INFO [PROXYSERVER - 230] - 212e2b5d-75f3-4246-91f4-ccce7c949a85   host: www.m6go.com
2015-05-11 10:16:29,151 pool-1-thread-27 INFO [PROXYSERVER - 238] - 212e2b5d-75f3-4246-91f4-ccce7c949a85   cookie: _jzqckmp=1; pgv_pvi=995857408; pgv_si=s6469044224; MallVisited=MallRecentlyVisitedGoods=Kl%2fwiCa2XFzVdJV2x8qBfVBt558qXnu4yzim68qSnXw%3d; _gat=1; _ga=GA1.2.1648440311.1431308360; DaiGou=ReferUrl=&FrontUrl=BWFrplj8PY9La2qeT8D0Me4cG7NwUgA3; nTalk_CACHE_DATA={uid:kf_9925_ISME9754_guest456B4B11-D0DF-E8,tid:1431308327574065}; NTKF_T2D_CLIENTID=guest456B4B11-D0DF-E81F-7BD7-409FDC174BAF; _qzja=1.690078736.1431308327777.1431308327777.1431308327777.1431310573118.1431310585641.0.0.0.40.1; _qzjb=1.1431308327777.40.0.0.0; _qzjc=1; _qzjto=40.1.0; _jzqa=1.1248375507206652400.1431308328.1431308328.1431308328.1; _jzqc=1; _jzqb=1.61.10.1431308328.1; productHrefLink=%7B%22position%22%3A%22IndexLastMinute-1F-%E9%99%90%E6%97%B6%E6%8A%A2%E8%B4%AD%22%2C%22positionNo%22%3A%223%22%2C%22productId%22%3A%229225%22%2C%22price%22%3A%2288.00%22%7D
2015-05-11 10:16:29,151 pool-1-thread-27 INFO [PROXYSERVER - 238] - 212e2b5d-75f3-4246-91f4-ccce7c949a85   content-type: application/x-www-form-urlencoded
2015-05-11 10:16:29,151 pool-1-thread-27 INFO [PROXYSERVER - 238] - 212e2b5d-75f3-4246-91f4-ccce7c949a85   accept-language: zh-CN,zh;q=0.8
2015-05-11 10:16:29,151 pool-1-thread-27 INFO [PROXYSERVER - 238] - 212e2b5d-75f3-4246-91f4-ccce7c949a85   accept: text/plain, */*; q=0.01
2015-05-11 10:16:29,152 pool-1-thread-27 INFO [PROXYSERVER - 238] - 212e2b5d-75f3-4246-91f4-ccce7c949a85   content-length: 12
2015-05-11 10:16:29,152 pool-1-thread-27 INFO [PROXYSERVER - 238] - 212e2b5d-75f3-4246-91f4-ccce7c949a85   origin: http://www.m6go.com
2015-05-11 10:16:29,152 pool-1-thread-27 INFO [PROXYSERVER - 238] - 212e2b5d-75f3-4246-91f4-ccce7c949a85   accept-encoding: gzip,deflate,sdch
2015-05-11 10:16:29,152 pool-1-thread-27 INFO [PROXYSERVER - 238] - 212e2b5d-75f3-4246-91f4-ccce7c949a85   x-requested-with: XMLHttpRequest
2015-05-11 10:16:29,152 pool-1-thread-78 INFO [PROXYSERVER - 224] - 30cecc11-6382-4726-8c2d-4dd444ab7043   POST /Goods/InterestList.do HTTP/1.0
2015-05-11 10:16:29,152 pool-1-thread-78 INFO [PROXYSERVER - 230] - 30cecc11-6382-4726-8c2d-4dd444ab7043   host: www.m6go.com
2015-05-11 10:16:29,152 pool-1-thread-78 INFO [PROXYSERVER - 238] - 30cecc11-6382-4726-8c2d-4dd444ab7043   cookie: _jzqckmp=1; pgv_pvi=995857408; pgv_si=s6469044224; MallVisited=MallRecentlyVisitedGoods=Kl%2fwiCa2XFzVdJV2x8qBfVBt558qXnu4yzim68qSnXw%3d; _gat=1; _ga=GA1.2.1648440311.1431308360; DaiGou=ReferUrl=&FrontUrl=BWFrplj8PY9La2qeT8D0Me4cG7NwUgA3; nTalk_CACHE_DATA={uid:kf_9925_ISME9754_guest456B4B11-D0DF-E8,tid:1431308327574065}; NTKF_T2D_CLIENTID=guest456B4B11-D0DF-E81F-7BD7-409FDC174BAF; _qzja=1.690078736.1431308327777.1431308327777.1431308327777.1431310573118.1431310585641.0.0.0.40.1; _qzjb=1.1431308327777.40.0.0.0; _qzjc=1; _qzjto=40.1.0; _jzqa=1.1248375507206652400.1431308328.1431308328.1431308328.1; _jzqc=1; _jzqb=1.61.10.1431308328.1; productHrefLink=%7B%22position%22%3A%22IndexLastMinute-1F-%E9%99%90%E6%97%B6%E6%8A%A2%E8%B4%AD%22%2C%22positionNo%22%3A%223%22%2C%22productId%22%3A%229225%22%2C%22price%22%3A%2288.00%22%7D
2015-05-11 10:16:29,152 pool-1-thread-78 INFO [PROXYSERVER - 238] - 30cecc11-6382-4726-8c2d-4dd444ab7043   content-type: application/x-www-form-urlencoded
2015-05-11 10:16:29,152 pool-1-thread-78 INFO [PROXYSERVER - 238] - 30cecc11-6382-4726-8c2d-4dd444ab7043   accept-language: zh-CN,zh;q=0.8
